ZINC06623682.        -10.3      0.000      0.000
ZINC06623684.        -10.3      0.000      0.000
ZINC06623701.        -10.3      0.000      0.000
ZINC06623715.        -10.3      0.000      0.000
ZINC06623723.        -10.3      0.000      0.000
ZINC08791514.        -10.3      0.000      0.000
ZINC08791519.        -10.3      0.000      0.000
ZINC08791585.        -10.3      0.000      0.000
ZINC13401873.        -10.3      0.000      0.000
ZINC13401901_1.        -10.3      0.000      0.000
ZINC15674156.        -10.3      0.000      0.000
ZINC15674304.        -10.3      0.000      0.000
ZINC15674314.        -10.3      0.000      0.000
ZINC15674330.        -10.3      0.000      0.000
ZINC20064195.        -10.3      0.000      0.000
ZINC20064232.        -10.3      0.000      0.000
ZINC33759455.        -10.3      0.000      0.000
ZINC68569389.        -10.3      0.000      0.000
ZINC68569437.        -10.3      0.000      0.000
ZINC68569499.        -10.3      0.000      0.000
ZINC68571842.        -10.3      0.000      0.000
ZINC70686626.        -10.3      0.000      0.000
ZINC70686693_1.        -10.3      0.000      0.000
ZINC70686880.        -10.3      0.000      0.000
ZINC00000052.        -10.2      0.000      0.000
ZINC00000347.        -10.2      0.000      0.000
ZINC01530603.        -10.2      0.000      0.000
ZINC01962854        -10.2      0.000      0.000
ZINC02095849.        -10.2      0.000      0.000
ZINC02095851.        -10.2      0.000      0.000
ZINC02096007.        -10.2      0.000      0.000
ZINC02096011.        -10.2      0.000      0.000
ZINC02112468        -10.2      0.000      0.000
ZINC03843792.        -10.2      0.000      0.000
ZINC03843794.        -10.2      0.000      0.000
ZINC03999688        -10.2      0.000      0.000
ZINC03999761.        -10.2      0.000      0.000
ZINC03999987.        -10.2      0.000      0.000
ZINC04073829.        -10.2      0.000      0.000
ZINC04103872.        -10.2      0.000      0.000
ZINC04655273.        -10.2      0.000      0.000
ZINC06557585_1.        -10.2      0.000      0.000
ZINC06623668.        -10.2      0.000      0.000
ZINC06623714.        -10.2      0.000      0.000
ZINC06623723_1.        -10.2      0.000      0.000
ZINC08791468.        -10.2      0.000      0.000
ZINC08791488.        -10.2      0.000      0.000
ZINC08791568.        -10.2      0.000      0.000
ZINC08791591.        -10.2      0.000      0.000
ZINC12422042.        -10.2      0.000      0.000
ZINC12428084_1.        -10.2      0.000      0.000
ZINC12428085_1.        -10.2      0.000      0.000
ZINC12428608.        -10.2      0.000      0.000
ZINC13386229.        -10.2      0.000      0.000
ZINC13401846.        -10.2      0.000      0.000
ZINC15674142.        -10.2      0.000      0.000
ZINC15674160_1.        -10.2      0.000      0.000
ZINC15674175_2.        -10.2      0.000      0.000
ZINC15674193.        -10.2      0.000      0.000
ZINC15674338.        -10.2      0.000      0.000
ZINC15674351.        -10.2      0.000      0.000
ZINC20064203.        -10.2      0.000      0.000
ZINC20111226.        -10.2      0.000      0.000
ZINC21984038.        -10.2      0.000      0.000
ZINC33549715.        -10.2      0.000      0.000
ZINC33703890.        -10.2      0.000      0.000
ZINC39157205.        -10.2      0.000      0.000
ZINC39172275.        -10.2      0.000      0.000
ZINC70686700.        -10.2      0.000      0.000
ZINC70686705.        -10.2      0.000      0.000
ZINC00000251.        -10.1      0.000      0.000
ZINC00000315.        -10.1      0.000      0.000
ZINC00405954.        -10.1      0.000      0.000
ZINC02095912.        -10.1      0.000      0.000
ZINC02096009.        -10.1      0.000      0.000
ZINC02156234        -10.1      0.000      0.000
ZINC02156850.        -10.1      0.000      0.000
ZINC02156886.        -10.1      0.000      0.000
ZINC02157065.        -10.1      0.000      0.000
ZINC02157423.        -10.1      0.000      0.000
ZINC03843764.        -10.1      0.000      0.000
ZINC03843812.        -10.1      0.000      0.000
ZINC03843821.        -10.1      0.000      0.000
ZINC03843830.        -10.1      0.000      0.000
ZINC03843875.        -10.1      0.000      0.000
ZINC03999795.        -10.1      0.000      0.000
ZINC03999935.        -10.1      0.000      0.000
ZINC03999957.        -10.1      0.000      0.000
ZINC04655338.        -10.1      0.000      0.000
ZINC04672263.        -10.1      0.000      0.000
ZINC06623672.        -10.1      0.000      0.000
ZINC06623700.        -10.1      0.000      0.000
ZINC08791365        -10.1      0.000      0.000
ZINC08791408.        -10.1      0.000      0.000
ZINC08791430.        -10.1      0.000      0.000
ZINC08791494.        -10.1      0.000      0.000
ZINC08791555.        -10.1      0.000      0.000
ZINC09660035        -10.1      0.000      0.000
ZINC09660049.        -10.1      0.000      0.000
ZINC12420805.        -10.1      0.000      0.000
ZINC12428080.        -10.1      0.000      0.000
ZINC12429055.        -10.1      0.000      0.000
ZINC12658141        -10.1      0.000      0.000
ZINC13386230.        -10.1      0.000      0.000
ZINC13398586.        -10.1      0.000      0.000
ZINC15674261.        -10.1      0.000      0.000
ZINC15674326.        -10.1      0.000      0.000
ZINC15674361.        -10.1      0.000      0.000
ZINC20064197.        -10.1      0.000      0.000
ZINC20064230.        -10.1      0.000      0.000
ZINC20064236.        -10.1      0.000      0.000
ZINC20064237.        -10.1      0.000      0.000
ZINC20064241.        -10.1      0.000      0.000
ZINC20111233.        -10.1      0.000      0.000
ZINC21984014_1.        -10.1      0.000      0.000
ZINC33388656        -10.1      0.000      0.000
ZINC33707984_1.        -10.1      0.000      0.000
ZINC33722891.        -10.1      0.000      0.000
ZINC33736592.        -10.1      0.000      0.000
ZINC39024533.        -10.1      0.000      0.000
ZINC39183341.        -10.1      0.000      0.000
ZINC39241206.        -10.1      0.000      0.000
ZINC39265856.        -10.1      0.000      0.000
ZINC70686529_2.        -10.1      0.000      0.000
ZINC70686542.        -10.1      0.000      0.000
ZINC70686740_1.        -10.1      0.000      0.000
ZINC70686851.        -10.1      0.000      0.000
ZINC00406876.        -10.0      0.000      0.000
ZINC01530578.        -10.0      0.000      0.000
ZINC02095728.        -10.0      0.000      0.000
ZINC02095762.        -10.0      0.000      0.000
ZINC02095810.        -10.0      0.000      0.000
ZINC02112470        -10.0      0.000      0.000
ZINC02156833.        -10.0      0.000      0.000
ZINC02157043.        -10.0      0.000      0.000
ZINC02157156.        -10.0      0.000      0.000
ZINC02157172.        -10.0      0.000      0.000
ZINC02157375.        -10.0      0.000      0.000
ZINC03779726.        -10.0      0.000      0.000
ZINC03843777.        -10.0      0.000      0.000
ZINC03843786.        -10.0      0.000      0.000
ZINC03843854.        -10.0      0.000      0.000
ZINC03843867.        -10.0      0.000      0.000
ZINC03843896.        -10.0      0.000      0.000
ZINC03999741.        -10.0      0.000      0.000
ZINC03999948.        -10.0      0.000      0.000
ZINC04104662.        -10.0      0.000      0.000
ZINC04655289.        -10.0      0.000      0.000
ZINC06623665.        -10.0      0.000      0.000
ZINC06623671.        -10.0      0.000      0.000
ZINC08297285.        -10.0      0.000      0.000
ZINC08791459.        -10.0      0.000      0.000
ZINC08791529.        -10.0      0.000      0.000
ZINC12410452.        -10.0      0.000      0.000
ZINC12413045.        -10.0      0.000      0.000
ZINC12419113.        -10.0      0.000      0.000
ZINC12428080_2.        -10.0      0.000      0.000
ZINC12428083.        -10.0      0.000      0.000
ZINC12428083_1.        -10.0      0.000      0.000
ZINC12429056.        -10.0      0.000      0.000
ZINC12429115_2.        -10.0      0.000      0.000
ZINC12436834_1.        -10.0      0.000      0.000
ZINC15202556.        -10.0      0.000      0.000
ZINC15202559.        -10.0      0.000      0.000
ZINC15674146.        -10.0      0.000      0.000
ZINC15674160.        -10.0      0.000      0.000
ZINC15674166.        -10.0      0.000      0.000
ZINC15674183.        -10.0      0.000      0.000
ZINC15674205.        -10.0      0.000      0.000
ZINC15674306.        -10.0      0.000      0.000
ZINC15674324.        -10.0      0.000      0.000
ZINC15674367.        -10.0      0.000      0.000
ZINC15674394.        -10.0      0.000      0.000
ZINC28973469        -10.0      0.000      0.000
ZINC33749071.        -10.0      0.000      0.000
ZINC39266255.        -10.0      0.000      0.000
ZINC49601545.        -10.0      0.000      0.000
ZINC68569420.        -10.0      0.000      0.000
ZINC68569530.        -10.0      0.000      0.000
ZINC70686720.        -10.0      0.000      0.000
ZINC00000315_1.         -9.9      0.000      0.000
ZINC00000431.         -9.9      0.000      0.000
ZINC00000575.         -9.9      0.000      0.000
ZINC00276633.         -9.9      0.000      0.000
ZINC00405962.         -9.9      0.000      0.000
ZINC00525908.         -9.9      0.000      0.000
ZINC02095937.         -9.9      0.000      0.000
ZINC03843795.         -9.9      0.000      0.000
ZINC03843815.         -9.9      0.000      0.000
ZINC03843850.         -9.9      0.000      0.000
ZINC03843861.         -9.9      0.000      0.000
ZINC03843866.         -9.9      0.000      0.000
ZINC03843893.         -9.9      0.000      0.000
ZINC03843894.         -9.9      0.000      0.000
ZINC03843919.         -9.9      0.000      0.000
ZINC03999887.         -9.9      0.000      0.000
ZINC03999932.         -9.9      0.000      0.000
ZINC04102384.         -9.9      0.000      0.000
ZINC04104637.         -9.9      0.000      0.000
ZINC04655328.         -9.9      0.000      0.000
ZINC04655340.         -9.9      0.000      0.000
ZINC04674808.         -9.9      0.000      0.000
ZINC04683045.         -9.9      0.000      0.000
ZINC05441134.         -9.9      0.000      0.000
ZINC06623667.         -9.9      0.000      0.000
ZINC06623703.         -9.9      0.000      0.000
ZINC06623705.         -9.9      0.000      0.000
ZINC06623723_2.         -9.9      0.000      0.000
ZINC08298930         -9.9      0.000      0.000
ZINC08791505.         -9.9      0.000      0.000
ZINC08791509.         -9.9      0.000      0.000
ZINC08791516.         -9.9      0.000      0.000
ZINC08791541.         -9.9      0.000      0.000
ZINC13386232.         -9.9      0.000      0.000
ZINC13401846_2.         -9.9      0.000      0.000
ZINC13401855_1.         -9.9      0.000      0.000
ZINC13401861_1.         -9.9      0.000      0.000
ZINC13401890.         -9.9      0.000      0.000
ZINC15674150.         -9.9      0.000      0.000
ZINC15674170.         -9.9      0.000      0.000
ZINC15674179.         -9.9      0.000      0.000
ZINC15674181.         -9.9      0.000      0.000
ZINC15674191.         -9.9      0.000      0.000
ZINC15674201.         -9.9      0.000      0.000
ZINC15674254.         -9.9      0.000      0.000
ZINC15674385.         -9.9      0.000      0.000
ZINC15890180.         -9.9      0.000      0.000
ZINC20057838_1.         -9.9      0.000      0.000
ZINC20064193.         -9.9      0.000      0.000
ZINC20064202.         -9.9      0.000      0.000
ZINC21983587.         -9.9      0.000      0.000
ZINC21984014_2.         -9.9      0.000      0.000
ZINC21986186.         -9.9      0.000      0.000
ZINC33500379.         -9.9      0.000      0.000
ZINC33688665.         -9.9      0.000      0.000
ZINC33697265.         -9.9      0.000      0.000
ZINC39015431.         -9.9      0.000      0.000
ZINC68569527.         -9.9      0.000      0.000
ZINC68569528.         -9.9      0.000      0.000
ZINC70686626_1.         -9.9      0.000      0.000
ZINC70686684.         -9.9      0.000      0.000
ZINC70686712.         -9.9      0.000      0.000
ZINC70686791_1.         -9.9      0.000      0.000
ZINC70686890.         -9.9      0.000      0.000
ZINC70705105.         -9.9      0.000      0.000
ZINC00000176.         -9.8      0.000      0.000
ZINC00404348.         -9.8      0.000      0.000
ZINC00407129.         -9.8      0.000      0.000
ZINC02095876.         -9.8      0.000      0.000
ZINC02095935.         -9.8      0.000      0.000
ZINC02156791.         -9.8      0.000      0.000
ZINC02156926.         -9.8      0.000      0.000
ZINC02157226.         -9.8      0.000      0.000
ZINC03843752.         -9.8      0.000      0.000
ZINC03843769.         -9.8      0.000      0.000
ZINC03843782.         -9.8      0.000      0.000
ZINC03843793.         -9.8      0.000      0.000
ZINC03843797.         -9.8      0.000      0.000
ZINC03843798.         -9.8      0.000      0.000
ZINC03843800.         -9.8      0.000      0.000
ZINC03843807.         -9.8      0.000      0.000
ZINC03843808.         -9.8      0.000      0.000
ZINC03843842.         -9.8      0.000      0.000
ZINC03843891.         -9.8      0.000      0.000
ZINC03843892.         -9.8      0.000      0.000
ZINC03843900.         -9.8      0.000      0.000
ZINC03999731.         -9.8      0.000      0.000
ZINC03999734.         -9.8      0.000      0.000
ZINC03999736.         -9.8      0.000      0.000
ZINC03999756.         -9.8      0.000      0.000
ZINC03999947.         -9.8      0.000      0.000
ZINC04102247.         -9.8      0.000      0.000
ZINC04102250.         -9.8      0.000      0.000
ZINC04104644.         -9.8      0.000      0.000
ZINC06556991.         -9.8      0.000      0.000
ZINC06623692.         -9.8      0.000      0.000
ZINC08791363         -9.8      0.000      0.000
ZINC08791407.         -9.8      0.000      0.000
ZINC08791433.         -9.8      0.000      0.000
ZINC08791445.         -9.8      0.000      0.000
ZINC08791452.         -9.8      0.000      0.000
ZINC12421821.         -9.8      0.000      0.000
ZINC12429157.         -9.8      0.000      0.000
ZINC12442387.         -9.8      0.000      0.000
ZINC13387718.         -9.8      0.000      0.000
ZINC13397803.         -9.8      0.000      0.000
ZINC15674187.         -9.8      0.000      0.000
ZINC15674222.         -9.8      0.000      0.000
ZINC15674248.         -9.8      0.000      0.000
ZINC15674257_1.         -9.8      0.000      0.000
ZINC15674265.         -9.8      0.000      0.000
ZINC15674334.         -9.8      0.000      0.000
ZINC15674365.         -9.8      0.000      0.000
ZINC15885466         -9.8      0.000      0.000
ZINC20057838.         -9.8      0.000      0.000
ZINC20064211.         -9.8      0.000      0.000
ZINC20064217.         -9.8      0.000      0.000
ZINC20064242.         -9.8      0.000      0.000
ZINC20064243.         -9.8      0.000      0.000
ZINC20111195_1.         -9.8      0.000      0.000
ZINC20111195_2.         -9.8      0.000      0.000
ZINC20111246.         -9.8      0.000      0.000
ZINC20591118_1         -9.8      0.000      0.000
ZINC33379922         -9.8      0.000      0.000
ZINC33684819.         -9.8      0.000      0.000
ZINC33748833.         -9.8      0.000      0.000
ZINC39029635.         -9.8      0.000      0.000
ZINC68569574.         -9.8      0.000      0.000
ZINC70686584.         -9.8      0.000      0.000
ZINC70686629.         -9.8      0.000      0.000
ZINC70686872.         -9.8      0.000      0.000
ZINC00000163.         -9.7      0.000      0.000
ZINC00242668         -9.7      0.000      0.000
ZINC00275832.         -9.7      0.000      0.000
ZINC00406006.         -9.7      0.000      0.000
ZINC00406875.         -9.7      0.000      0.000
ZINC02095783.         -9.7      0.000      0.000
ZINC02095961.         -9.7      0.000      0.000
ZINC02095983.         -9.7      0.000      0.000
ZINC02156716.         -9.7      0.000      0.000
ZINC02156762.         -9.7      0.000      0.000
ZINC02157046.         -9.7      0.000      0.000
ZINC02157372.         -9.7      0.000      0.000
ZINC02511777.         -9.7      0.000      0.000
ZINC03843767.         -9.7      0.000      0.000
ZINC03843775.         -9.7      0.000      0.000
ZINC03843791.         -9.7      0.000      0.000
ZINC03843862.         -9.7      0.000      0.000
ZINC03843918.         -9.7      0.000      0.000
ZINC03847770         -9.7      0.000      0.000
ZINC03999762.         -9.7      0.000      0.000
ZINC03999825.         -9.7      0.000      0.000
ZINC03999892.         -9.7      0.000      0.000
